"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","소재지우편번호","도로명우편번호","사업장명","데이터갱신구분","데이터갱신시점","도로명주소","상세영업상태명","상세영업상태코드","약국영업면적","영업상태코드","전화번호","좌표정보(X)","좌표정보(Y)","지번주소","지정일자","최종수정시점"
"3430000","PHMD119923430019084000003","1992-11-13","","영업/정상","","","","703-833","41846","새솔밭약국","I","2026-03-26 22:33:45","대구광역시 서구 달구벌대로329길 79 (중리동)","영업중","13","68","01","0535617942","339461.719075855 ","262974.964612932 ","대구광역시 서구 중리동 721번지 44호","1992-11-13","2017-02-24 17:16:00"
"3430000","PHMD119933430019084000001","1993-07-14","","영업/정상","","","","703-847","41829","서약국","I","2026-03-26 22:33:45","대구광역시 서구 국채보상로46길 57 (평리동)","영업중","13","38","01","0535532229","340600.567718455 ","263920.895508728 ","대구광역시 서구 평리4동 1354-1번지","1993-07-14","2022-03-14 15:26:37"
"3430000","PHMD119973430019084000002","1997-04-30","","영업/정상","","","","703-800","41862","동남약국","I","2026-03-26 22:33:56","대구광역시 서구 통학로 27 (내당동)","영업중","13","33","01","0535658800","341204.586700318 ","263628.347705208 ","대구광역시 서구 내당1동 12-30","1997-04-30","2022-07-29 09:36:42"
"3430000","PHMD119803430019084000001","1980-09-30","","영업/정상","","","","703-809","41796","보성약국","I","2026-03-26 22:33:44","대구광역시 서구 북비산로74길 46 (비산동)","영업중","13","17","01","0535543643","342374.691473191 ","265224.187707026 ","대구광역시 서구 비산2동 2807번지","1980-09-30","2017-02-20 16:25:35"
"3430000","PHMD119813430019084000002","1981-07-06","","영업/정상","","","","","41809","천우당약국","I","2026-03-26 22:33:44","대구광역시 서구 달서로 76 (비산동)","영업중","13","61","01","0535710390","341839.993549409 ","264341.137218964 ","대구광역시 서구 비산동 304번지 6호","1981-07-06","2016-09-25 14:52:36"
"3430000","PHMD119823430019084000002","1982-10-15","","영업/정상","","","","703-848","41835","동화약국","I","2026-03-26 22:33:44","대구광역시 서구 평리로55길 17 (평리동)","영업중","13","42","01","0535674884","340254.073983293 ","263894.928365779 ","대구광역시 서구 평리4동 1435-7번지","1982-10-15","2017-02-21 10:54:10"
"3430000","PHMD119833430019084000002","1983-09-08","","영업/정상","","","","","41745","우성약국","I","2026-03-26 22:33:44","대구광역시 서구 북비산로 319-1 (비산동)","영업중","13","66","01","0535527551","341547.436657974 ","265531.243356754 ","대구광역시 서구 비산동 563-4","1983-09-08","2023-12-11 16:07:39"
"3430000","PHMD119843430019084000001","1984-02-17","","영업/정상","","","","703-842","41788","건강당약국","I","2026-03-26 22:33:56","대구광역시 서구 문화로 300-1 (평리동)","영업중","13","56","01","0535535007","341309.624266922 ","265071.141566271 ","대구광역시 서구 평리1동 1046-10번지","1984-02-17","2021-12-30 15:49:07"
"3430000","PHMD119843430019084000003","1984-11-24","","영업/정상","","","","703-819","41724","유창약국","I","2026-03-26 22:33:44","대구광역시 서구 서대구로 304 (비산동)","영업중","13","40","01","0533570463","340535.820266707 ","266058.997243669 ","대구광역시 서구 비산동 883번지 1호","1984-11-24","2024-01-26 13:36:10"
"3430000","PHMD119703430019084000001","1970-01-28","","영업/정상","","","","703-811","41794","봉산약국","I","2026-03-26 22:33:43","대구광역시 서구 북비산로74길 8-1 (비산동)","영업중","13","52","01","0535546598","342072.903999948 ","265406.617334799 ","대구광역시 서구 비산2.3동 71-5,16","1970-01-28","2017-02-20 16:45:48"
"3430000","PHMD119743430019084000001","1974-10-18","","영업/정상","","","","703-820","41713","세일약국","I","2026-03-26 22:33:43","대구광역시 서구 달서천로41길 66-4 (비산동)","영업중","13","68","01","0533571279","340844.658100565 ","266404.953196391 ","대구광역시 서구 비산7동 1256-28","1974-10-18","2017-02-21 11:01:17"
"3430000","PHMD119763430019084000002","1976-07-08","","영업/정상","","","","703-819","41724","경명약국","I","2026-03-26 22:33:43","대구광역시 서구 달서천로49길 15 (비산동)","영업중","13","53","01","0533557255","340776.746866778 ","266089.13650791 ","대구광역시 서구 비산7동 899번지 2호","1976-07-08","2017-02-21 10:58:47"
"3430000","PHMD119773430019084000002","1977-06-24","","영업/정상","","","","703-752","41849","희온누리약국","I","2026-03-26 22:33:43","대구광역시 서구 평리로 236, 111호 (내당동)","영업중","13","35","01","0535560079","339846.030385296 ","263397.323073622 ","대구광역시 서구 내당동 308번지 11호 삼익뉴타운쇼핑 111호","1977-06-24","2024-01-26 13:40:19"
"3430000","PHMD120233430019084000001","2023-03-31","","영업/정상","","","","","41777","오늘약국","I","2026-03-26 22:33:56","대구광역시 서구 국채보상로 223, 대원빌딩 106호 (평리동)","영업중","13","134","01","0535575577","340393.163479447 ","264520.14474556 ","대구광역시 서구 평리동 1094-18 대원빌딩","2023-03-31","2023-03-31 13:21:14"
"3430000","PHMD120233430019084000002","2023-11-08","","영업/정상","","","","","41774","소명약국","I","2026-03-26 22:33:56","대구광역시 서구 문화로 230, 상가 301동 108호 (평리동, 서대구역반도유보라센텀)","영업중","13","50","01","0535673129","340515.165317773 ","264845.455609385 ","대구광역시 서구 평리동 1083-2 서대구역반도유보라센텀","2023-11-08","2023-12-28 10:01:49"
"3430000","PHMD120253430019084000001","2025-06-09","","영업/정상","","","","","41776","대한약국","I","2026-03-26 22:33:56","대구광역시 서구 서대구로 194, 1층 (평리동)","영업중","13","19","01","0535238961","340375.784448483 ","265015.921290629 ","대구광역시 서구 평리동 1031-1","2025-06-09","2026-02-09 17:19:41"
"3430000","PHMD120253430019084000002","2025-09-16","","영업/정상","","","","","41857","두류 진약국","I","2026-03-26 22:33:56","대구광역시 서구 달구벌대로 1749, 1층 (내당동)","영업중","13","59","01","0537107773","340513.107065384 ","263086.54139004 ","대구광역시 서구 내당동 469-5","2025-09-16","2025-09-27 07:47:28"
"3430000","PHMD120253430019084000003","2025-09-19","","영업/정상","","","","","41814","서울약국","I","2026-03-26 22:33:56","대구광역시 서구 국채보상로 316, 201동 201-2호 (평리동, 평리롯데캐슬)","영업중","13","39","01","0532010674","341340.524728059 ","264622.51591133 ","대구광역시 서구 평리동 1676 평리롯데캐슬","2025-09-19","2025-09-19 13:14:41"
"3430000","PHMD120253430019084000004","2025-11-21","","영업/정상","","","","","41752","메가타운약국","U","2026-04-08 03:03:03","대구광역시 서구 와룡로 469 (이현동)","영업중","13","1428","01","07042572869","338870.853944895 ","264911.437313431 ","대구광역시 서구 이현동 42-363","2025-11-21","2026-04-07 11:15:01"
"3430000","PHMD120253430019084000005","2025-12-22","","영업/정상","","","","","41810","미소온누리약국","I","2026-03-26 22:33:56","대구광역시 서구 달서로 42, 1층 (내당동)","영업중","13","122","01","0536220110","341860.419648281 ","264004.459308992 ","대구광역시 서구 내당동 965","2025-12-22","2026-02-09 17:21:24"
"3430000","PHMD120263430019084000002","2026-01-12","","영업/정상","","","","","41768","백화점약국","I","2026-03-26 22:33:56","대구광역시 서구 국채보상로 161-1, 1층 (평리동)","영업중","13","331","01","0535220789","339810.858455188 ","264372.134196815 ","대구광역시 서구 평리동 1535-12","2026-01-12","2026-01-12 17:32:22"
"3430000","PHMD120173430019084000010","2017-12-22","","영업/정상","","","","","41774","최약국","I","2026-03-26 22:33:53","대구광역시 서구 문화로 230, 상가 301동 107호 (평리동, 서대구역반도유보라센텀)","영업중","13","40","01","0535545364","340515.165317773 ","264845.455609385 ","대구광역시 서구 평리동 1083-2 서대구역반도유보라센텀","2017-12-22","2023-12-28 11:31:33"
"3430000","PHMD120173430019084000011","2017-12-29","","영업/정상","","","","","41802","메디팜 보령약국","I","2026-03-26 22:33:54","대구광역시 서구 국채보상로 429, 1층 (비산동)","영업중","13","146","01","0536516267","342436.89902579 ","264638.618712083 ","대구광역시 서구 비산동 152번지 41호","2017-12-29","2017-12-29 13:45:31"
"3430000","PHMD120183430019084000001","2018-02-12","","영업/정상","","","","","41799","새솔약국","I","2026-03-26 22:33:54","대구광역시 서구 국채보상로 379, 1층 (비산동)","영업중","13","27","01","0535511254","341936.018970622 ","264741.18110298 ","","2018-02-12","2018-03-06 10:19:45"
"3430000","PHMD120183430019084000003","2018-03-02","","영업/정상","","","","","41774","평리제일약국","I","2026-03-26 22:33:54","대구광역시 서구 서대구로 192, 1층 (평리동)","영업중","13","139","01","0535232240","340380.618071764 ","264987.416961298 ","대구광역시 서구 평리동 1032번지 9호","2018-03-02","2025-08-25 09:07:41"
"3430000","PHMD120183430019084000004","2018-03-29","","영업/정상","","","","","41834","백세약국","I","2026-03-26 22:33:54","대구광역시 서구 국채보상로 198 (평리동)","영업중","13","103","01","0535581137","340167.373388644 ","264390.184173364 ","대구광역시 서구 평리동 1421번지 4호","2018-03-29","2018-03-29 16:17:00"
"3430000","PHMD120183430019084000005","2018-04-09","","영업/정상","","","","","41834","서대구약국","I","2026-03-26 22:33:54","대구광역시 서구 국채보상로 202 (평리동)","영업중","13","60","01","0535735300","340200.910293511 ","264402.82270598 ","대구광역시 서구 평리동 1421번지 7호","2018-04-09","2022-04-06 14:26:34"
"3430000","PHMD120183430019084000006","2018-04-23","","영업/정상","","","","","41809","진약국","I","2026-03-26 22:33:54","대구광역시 서구 달서로 62 (비산동)","영업중","13","21","01","0535521686","341846.416998559 ","264180.487279034 ","대구광역시 서구 비산동 285번지 5호","2018-04-23","2026-02-24 16:57:51"
"3430000","PHMD120183430019084000007","2018-09-03","","영업/정상","","","","","41787","온약국","I","2026-03-26 22:33:55","대구광역시 서구 문화로 282, 1층 (평리동)","영업중","13","20","01","0535711844","341126.135331236 ","265060.806179719 ","대구광역시 서구 평리동 1044번지 2호","2018-09-03","2023-06-19 14:16:05"
"3430000","PHMD120183430019084000008","2018-12-10","","영업/정상","","","","","41716","봄약국","I","2026-03-26 22:33:55","대구광역시 서구 팔달로 188, 1층 (원대동3가)","영업중","13","58","01","0533550718","341735.901236622 ","266470.610960186 ","대구광역시 서구 원대동3가 1374번지 16호","2018-12-10","2025-10-14 17:30:31"
"3430000","PHMD120193430019084000001","2019-01-02","","영업/정상","","","","","41806","새대구약국","I","2026-03-26 22:33:55","대구광역시 서구 큰장로 131 (내당동)","영업중","13","59","01","0535728949","342546.011676012 ","264475.800474996 ","대구광역시 서구 내당동 1035번지 23호","2019-01-02","2019-01-02 11:28:41"
"3430000","PHMD120193430019084000002","2019-01-02","","영업/정상","","","","","41825","비타약국","I","2026-03-26 22:33:55","대구광역시 서구 국채보상로 258 (평리동)","영업중","13","32","01","0535578345","340756.314118307 ","264543.276088614 ","대구광역시 서구 평리동 1218번지 4호","2019-01-02","2019-01-02 14:09:40"
"3430000","PHMD120193430019084000003","2019-01-21","","영업/정상","","","","","41825","다온약국","I","2026-03-26 22:33:55","대구광역시 서구 국채보상로 262, 1층 (평리동)","영업중","13","29","01","0535637575","340795.677462217 ","264557.76398864 ","대구광역시 서구 평리동 1217번지 1호","2019-01-21","2019-01-21 11:22:07"
"3430000","PHMD120193430019084000004","2019-02-11","","영업/정상","","","","","41710","가람약국","I","2026-03-26 22:33:55","대구광역시 서구 팔달로 54, 이마트트레이더스 1층 (비산동)","영업중","13","23","01","0533533772","340409.451859605 ","266639.73934924 ","대구광역시 서구 비산동 1610번지 3호","2019-02-11","2019-02-11 14:42:31"
"3430000","PHMD120193430019084000006","2019-06-17","","영업/정상","","","","","41831","메디슨약국","I","2026-03-26 22:33:55","대구광역시 서구 통학로17길 25, 1층 (평리동)","영업중","13","65","01","0535651171","340896.865120559 ","264173.606460559 ","대구광역시 서구 평리동 1204번지 1호","2019-06-17","2023-08-24 16:08:41"
"3430000","PHMD120193430019084000007","2019-06-20","","영업/정상","","","","","41824","영남약국","I","2026-03-26 22:33:55","대구광역시 서구 국채보상로 246-1, 1층 (평리동)","영업중","13","175","01","0535651255","340634.432826742 ","264513.714955478 ","대구광역시 서구 평리동 1334번지 13호 1층","2019-06-20","2025-12-11 16:53:21"
"3430000","PHMD120193430019084000008","2019-07-23","","영업/정상","","","","","41866","다정약국","I","2026-03-26 22:33:55","대구광역시 서구 달구벌대로 1771, 1층 (내당동)","영업중","13","51","01","0535218852","340732.296772674 ","263178.353552992 ","대구광역시 서구 내당동 220번지 13호","2019-07-23","2021-05-31 16:03:19"
"3430000","PHMD120193430019084000009","2019-08-23","","영업/정상","","","","","41732","라라약국","I","2026-03-26 22:33:55","대구광역시 서구 원대로 33, 1층 (원대동1가)","영업중","13","21","01","0533577100","342595.445385804 ","265644.888188552 ","대구광역시 서구 원대동1가 27번지 1호","2019-08-23","2019-08-23 15:48:43"
"3430000","PHMD120193430019084000010","2019-09-02","","영업/정상","","","","","41768","중리효성약국","I","2026-03-26 22:33:55","대구광역시 서구 국채보상로 147, 1층 (평리동)","영업중","13","37","01","","339668.52304396 ","264336.307383701 ","대구광역시 서구 평리동 1541번지 19호","2019-09-02","2019-08-27 15:01:07"
